Student ID,student_name,gender,grade,school_name,reading_score,math_score,,over
17014,Kevin Watson,M,12th,Cabrera High School,84,72,,78
17015,Molly Hudson,F,10th,Cabrera High School,74,81,,77.5
17016,Anthony Contreras,M,9th,Cabrera High School,69,82,,75.5
17017,Beth Hester,F,12th,Cabrera High School,69,78,,73.5
17018,Jonathan Thomas,M,10th,Cabrera High School,86,74,,80
17019,Janet Adams,F,11th,Cabrera High School,81,75,,78
17020,Andrew Schmidt,M,10th,Cabrera High School,81,72,,76.5
17021,John Fleming,M,10th,Cabrera High School,89,77,,83
17022,Benjamin Caldwell,M,9th,Cabrera High School,85,68,,76.5
17023,Karen Anderson,F,12th,Cabrera High School,98,84,,91
17024,Jeremy Clark,M,9th,Cabrera High School,94,83,,88.5
17025,Angel Lynch,F,10th,Cabrera High School,77,81,,79
17026,Daniel Wilkins,M,11th,Cabrera High School,71,70,,70.5
17027,Kimberly Davenport,F,11th,Cabrera High School,87,81,,84
17028,Robert Gordon,M,9th,Cabrera High School,80,99,,89.5
17029,Shelia Pace,F,11th,Cabrera High School,96,95,,95.5
17030,Michelle Wright,F,10th,Cabrera High School,85,94,,89.5
17031,Anne Ruiz,F,9th,Cabrera High School,80,85,,82.5
17032,Lauren Gray,F,12th,Cabrera High School,92,94,,93
17033,Vicki Hubbard,F,12th,Cabrera High School,90,85,,87.5
17034,Christopher Mitchell,M,11th,Cabrera High School,77,82,,79.5
17035,Jenny Jones,F,10th,Cabrera High School,72,88,,80
17036,Nicholas Clark,M,11th,Cabrera High School,93,84,,88.5
17037,Brooke Peterson,F,10th,Cabrera High School,78,95,,86.5
17038,Jason Delacruz,M,9th,Cabrera High School,99,83,,91
17039,Joseph Perkins,M,9th,Cabrera High School,77,94,,85.5
17040,Cesar Harris,M,11th,Cabrera High School,90,91,,90.5
17041,Michelle Ashley,F,9th,Cabrera High School,73,82,,77.5
17042,Patrick Gibson,M,11th,Cabrera High School,99,80,,89.5
17043,Margaret Barton,F,11th,Cabrera High School,85,72,,78.5
17044,Pedro Hayes,M,9th,Cabrera High School,95,82,,88.5
17045,Amber James,F,12th,Cabrera High School,91,79,,85
17046,Stephanie Ramirez,F,12th,Cabrera High School,70,80,,75
17047,Christopher Martin,M,12th,Cabrera High School,94,86,,90
17048,Devin Jenkins,M,12th,Cabrera High School,88,78,,83
17049,William Burns,M,12th,Cabrera High School,97,89,,93
17050,Karen Aguilar,F,11th,Cabrera High School,89,88,,88.5
17051,Carol Wilson,F,9th,Cabrera High School,91,76,,83.5
17052,Tiffany Herman,F,12th,Cabrera High School,89,78,,83.5
17053,Jacob Martinez,M,11th,Cabrera High School,81,90,,85.5
17054,Catherine Johnson,F,11th,Cabrera High School,71,76,,73.5
17055,Aaron Weeks,M,10th,Cabrera High School,78,89,,83.5
17056,Anita Shaw,F,11th,Cabrera High School,89,98,,93.5
17057,Jeanne Banks,F,10th,Cabrera High School,81,73,,77
17058,Jeremiah Hayes,M,10th,Cabrera High School,93,77,,85
17059,Dr. Louis Skinner,M,11th,Cabrera High School,88,82,,85
17060,Rebecca Perry,F,10th,Cabrera High School,89,68,,78.5
17061,Joseph White,M,11th,Cabrera High School,89,82,,85.5
17062,Jonathan Case,M,12th,Cabrera High School,77,71,,74
17063,Richard Thomas,M,9th,Cabrera High School,78,89,,83.5
17064,Sabrina Adams,F,9th,Cabrera High School,78,72,,75
17065,Aaron Wise,M,10th,Cabrera High School,72,96,,84
17066,William Elliott,M,10th,Cabrera High School,88,95,,91.5
17067,Amy Hall,F,11th,Cabrera High School,86,94,,90
17068,Edwin Morales,M,12th,Cabrera High School,76,72,,74
17069,Roy Phillips,M,10th,Cabrera High School,73,80,,76.5
17070,Christopher Mcneil,M,11th,Cabrera High School,92,72,,82
17071,Thomas Willis,M,9th,Cabrera High School,97,94,,95.5
17072,Amanda Collins,F,12th,Cabrera High School,91,79,,85
17073,David Smith,M,10th,Cabrera High School,85,93,,89
17074,Theresa Smith,F,11th,Cabrera High School,96,75,,85.5
17075,Derek Long,M,9th,Cabrera High School,78,79,,78.5
17076,Kimberly Griffith,F,9th,Cabrera High School,96,74,,85
17077,Adam Cisneros,M,11th,Cabrera High School,83,92,,87.5
17078,Lisa Smith,F,9th,Cabrera High School,88,78,,83
17079,Sarah Ryan,F,10th,Cabrera High School,75,70,,72.5
17080,Stacy Mcbride,F,9th,Cabrera High School,85,73,,79
17081,Darrell Martinez,M,11th,Cabrera High School,79,93,,86
17082,Lauren Brock,F,12th,Cabrera High School,97,97,,97
17083,Jessica Walsh,F,9th,Cabrera High School,96,88,,92
17084,Adam Walker DVM,M,9th,Cabrera High School,75,97,,86
17085,Michael Smith,M,12th,Cabrera High School,91,84,,87.5
17086,Michael Smith,M,10th,Cabrera High School,77,79,,78
17087,Stephanie Alexander,F,10th,Cabrera High School,86,99,,92.5
17088,Taylor Olson,F,9th,Cabrera High School,79,74,,76.5
17089,Michael Mendoza,M,12th,Cabrera High School,90,89,,89.5
17090,Rebecca Perez,F,12th,Cabrera High School,77,94,,85.5
17091,Christopher Evans,M,12th,Cabrera High School,71,95,,83
17092,Judy Payne,F,12th,Cabrera High School,89,81,,85
17093,Travis Stevens,M,10th,Cabrera High School,91,92,,91.5
17094,Gregory Montgomery,M,9th,Cabrera High School,79,87,,83
17095,Jamie Cain,F,11th,Cabrera High School,96,94,,95
17096,Matthew Robinson,M,11th,Cabrera High School,80,98,,89
17097,Adam Gomez,M,10th,Cabrera High School,75,75,,75
17098,Julie Duncan,F,12th,Cabrera High School,78,95,,86.5
17099,Lindsey Hernandez,F,10th,Cabrera High School,93,85,,89
17100,Joshua Jimenez,M,11th,Cabrera High School,93,75,,84
17101,Charles Davis,M,9th,Cabrera High School,72,79,,75.5
17102,Alexis Holloway,F,9th,Cabrera High School,98,77,,87.5
17103,Mr. Steven Smith,M,12th,Cabrera High School,75,93,,84
17104,John Miller,M,10th,Cabrera High School,72,84,,78
17105,Brian Rivera,M,10th,Cabrera High School,95,79,,87
17106,Adam Freeman,M,12th,Cabrera High School,93,73,,83
17107,Vanessa Gomez,F,9th,Cabrera High School,95,91,,93
17108,Karen White,F,9th,Cabrera High School,76,73,,74.5
17109,Joyce Erickson,F,11th,Cabrera High School,82,90,,86
17110,Jordan Meza,M,9th,Cabrera High School,85,98,,91.5
17111,Jennifer Dean,F,11th,Cabrera High School,75,87,,81
17112,Heidi Schmidt,F,11th,Cabrera High School,92,81,,86.5
17113,Jeffrey Johnson,M,11th,Cabrera High School,85,90,,87.5
17114,Sarah Lambert,F,10th,Cabrera High School,78,75,,76.5
17115,Nancy Mcdonald,F,11th,Cabrera High School,77,69,,73
17116,Cassandra Myers,F,11th,Cabrera High School,70,73,,71.5
17117,Susan Wilson,F,11th,Cabrera High School,83,73,,78
17118,Shawn Scott,M,9th,Cabrera High School,88,90,,89
17119,Sarah Ruiz,F,10th,Cabrera High School,71,71,,71
17120,Christopher Lopez,M,9th,Cabrera High School,96,69,,82.5
17121,Anita Rivera,F,11th,Cabrera High School,83,70,,76.5
17122,Brandon Porter,M,9th,Cabrera High School,95,95,,95
17123,Brian Christensen,M,11th,Cabrera High School,74,79,,76.5
17124,Brooke Elliott,F,10th,Cabrera High School,89,79,,84
17125,Bryan Harrington,M,12th,Cabrera High School,72,88,,80
17126,Nicole Wilson,F,11th,Cabrera High School,92,69,,80.5
17127,Daniel Clark,M,12th,Cabrera High School,97,83,,90
17128,Beth Rodgers,F,9th,Cabrera High School,73,81,,77
17129,David Davis,M,12th,Cabrera High School,73,87,,80
17130,David Chang,M,9th,Cabrera High School,90,91,,90.5
17131,Kari Bryan,F,9th,Cabrera High School,91,94,,92.5
17132,Mike Simon,M,12th,Cabrera High School,87,98,,92.5
17133,Matthew Steele,M,11th,Cabrera High School,74,99,,86.5
17134,Michael Bowen,M,9th,Cabrera High School,95,80,,87.5
17135,Ashley Guerra,F,12th,Cabrera High School,87,83,,85
17136,Nathan Burns,M,11th,Cabrera High School,81,76,,78.5
17137,Alicia Cole,F,10th,Cabrera High School,74,77,,75.5
17138,Todd Walls,M,10th,Cabrera High School,86,97,,91.5
17139,Zachary Hickman,M,9th,Cabrera High School,82,99,,90.5
17140,David Elliott,M,12th,Cabrera High School,71,98,,84.5
17141,Charles Sullivan,M,9th,Cabrera High School,69,79,,74
17142,Amy Green,F,11th,Cabrera High School,89,83,,86
17143,Daniel Stein,M,12th,Cabrera High School,79,71,,75
17144,Michael Travis,M,12th,Cabrera High School,78,99,,88.5
17145,Kelsey Sanchez,F,12th,Cabrera High School,84,92,,88
17146,Sarah Mitchell,F,10th,Cabrera High School,86,76,,81
17147,Timothy Rivera,M,10th,Cabrera High School,90,68,,79
17148,William Ford,M,10th,Cabrera High School,73,81,,77
17149,Erica Bray,F,9th,Cabrera High School,83,99,,91
17150,Leah Flores,F,9th,Cabrera High School,91,91,,91
17151,Patricia Jimenez,F,11th,Cabrera High School,73,97,,85
17152,Julia Herrera,F,11th,Cabrera High School,74,73,,73.5
17153,Gary Lopez,M,12th,Cabrera High School,80,98,,89
17154,Kevin Wallace,M,9th,Cabrera High School,89,71,,80
17155,Jennifer Lin,F,11th,Cabrera High School,77,81,,79
17156,Carla Robinson,F,11th,Cabrera High School,75,70,,72.5
17157,Lori Huffman,F,9th,Cabrera High School,74,96,,85
17158,Christopher Robles,M,11th,Cabrera High School,70,88,,79
17159,Christine Anderson,F,11th,Cabrera High School,98,76,,87
17160,Danielle Schroeder,F,9th,Cabrera High School,75,79,,77
17161,Jason Vaughn,M,9th,Cabrera High School,70,73,,71.5
17162,Kayla Mann,F,11th,Cabrera High School,95,75,,85
17163,Bonnie Navarro,F,10th,Cabrera High School,71,93,,82
17164,Colton Johnson,M,9th,Cabrera High School,79,93,,86
17165,Dana Booth,F,10th,Cabrera High School,88,89,,88.5
17166,Tiffany Raymond,F,9th,Cabrera High School,77,80,,78.5
17167,Ashley Johnson,F,9th,Cabrera High School,86,90,,88
17168,James Lopez,M,9th,Cabrera High School,99,89,,94
17169,Phillip Gomez,M,11th,Cabrera High School,71,70,,70.5
17170,Mark House,M,12th,Cabrera High School,78,93,,85.5
17171,Christy Flowers,F,10th,Cabrera High School,83,80,,81.5
17172,Monica Henson,F,11th,Cabrera High School,71,69,,70
17173,Michelle Wilcox,F,12th,Cabrera High School,90,80,,85
17174,Mark Fleming,M,12th,Cabrera High School,90,88,,89
17175,Casey Reed,M,12th,Cabrera High School,90,74,,82
17176,Amy Davis,F,9th,Cabrera High School,86,94,,90
17177,Brian Turner,M,11th,Cabrera High School,74,73,,73.5
17178,David Strickland,M,9th,Cabrera High School,92,68,,80
17179,Austin Rose,M,9th,Cabrera High School,94,91,,92.5
17180,Derek Peterson,M,10th,Cabrera High School,98,78,,88
17181,Michael Coleman,M,12th,Cabrera High School,70,98,,84
17182,Tara White,F,9th,Cabrera High School,80,89,,84.5
17183,Aaron Mcknight,M,11th,Cabrera High School,69,80,,74.5
17184,April Barber,F,9th,Cabrera High School,98,87,,92.5
17185,Michelle Martinez,F,9th,Cabrera High School,92,71,,81.5
17186,Dennis Smith,M,11th,Cabrera High School,90,84,,87
17187,Elizabeth Conley,F,11th,Cabrera High School,69,93,,81
17188,Jonathan Johnson,M,9th,Cabrera High School,98,93,,95.5
17189,Jason Finley,M,11th,Cabrera High School,92,87,,89.5
17190,Krystal Mcdowell,F,11th,Cabrera High School,85,74,,79.5
17191,Phillip Russell,M,9th,Cabrera High School,71,83,,77
17192,Shawn Mullins,M,9th,Cabrera High School,94,73,,83.5
17193,Monica Moore,F,9th,Cabrera High School,78,68,,73
17194,Jamie Mclaughlin,F,11th,Cabrera High School,80,80,,80
17195,Zachary Kim,M,9th,Cabrera High School,95,77,,86
17196,Henry Reyes,M,9th,Cabrera High School,87,72,,79.5
17197,Jeff Willis,M,12th,Cabrera High School,75,81,,78
17198,Zachary Fisher,M,9th,Cabrera High School,93,70,,81.5
17199,Jason Lang,M,10th,Cabrera High School,83,77,,80
17200,Kelly Duncan,F,12th,Cabrera High School,86,92,,89
17201,Claudia Leach,F,9th,Cabrera High School,80,85,,82.5
17202,Nicholas David,M,11th,Cabrera High School,96,68,,82
17203,Yvonne Khan,F,11th,Cabrera High School,97,85,,91
17204,Kristin Peterson,F,12th,Cabrera High School,84,81,,82.5
17205,Joseph Williams,M,12th,Cabrera High School,95,89,,92
17206,Denise Foster,F,9th,Cabrera High School,86,98,,92
17207,Gary Sutton,M,9th,Cabrera High School,71,73,,72
17208,Karen Daniels,F,9th,Cabrera High School,74,80,,77
17209,Jean Jackson,F,9th,Cabrera High School,70,71,,70.5
17210,John Gonzalez,M,9th,Cabrera High School,79,92,,85.5
17211,Sean Phillips,M,9th,Cabrera High School,93,70,,81.5
17212,Jacob Chang,M,11th,Cabrera High School,83,75,,79
17213,Chelsea Krueger,F,10th,Cabrera High School,94,69,,81.5
17214,Dr. Willie King,M,10th,Cabrera High School,95,98,,96.5
17215,Paul Martinez,M,11th,Cabrera High School,89,68,,78.5
17216,Kathleen Beasley,F,10th,Cabrera High School,92,96,,94
17217,Alexis Garrett,F,10th,Cabrera High School,94,79,,86.5
17218,George Newman,M,12th,Cabrera High School,92,68,,80
17219,Miranda Stanley DVM,F,9th,Cabrera High School,96,75,,85.5
17220,Jacqueline Chaney,F,10th,Cabrera High School,87,89,,88
17221,Brian Taylor,M,9th,Cabrera High School,74,72,,73
17222,Shawn Schaefer,M,12th,Cabrera High School,89,87,,88
17223,David Gay,M,11th,Cabrera High School,89,91,,90
17224,Jeffrey Reed,M,11th,Cabrera High School,96,91,,93.5
17225,Angela Cooper,F,10th,Cabrera High School,88,90,,89
17226,Ronald Diaz,M,9th,Cabrera High School,73,96,,84.5
17227,Sonya Gilbert,F,9th,Cabrera High School,90,79,,84.5
17228,Jennifer Holloway,F,12th,Cabrera High School,88,96,,92
17229,Natasha Shea,F,10th,Cabrera High School,85,94,,89.5
17230,Christopher Estrada,M,12th,Cabrera High School,95,93,,94
17231,Amanda Harris,F,11th,Cabrera High School,92,77,,84.5
17232,Todd Davidson,M,10th,Cabrera High School,73,83,,78
17233,Stephen Scott,M,9th,Cabrera High School,75,93,,84
17234,Eugene Ross,M,9th,Cabrera High School,93,70,,81.5
17235,Ryan Allen,M,9th,Cabrera High School,93,82,,87.5
17236,Joan Smith,F,12th,Cabrera High School,96,93,,94.5
17237,Jill Henderson,F,9th,Cabrera High School,78,89,,83.5
17238,Steven Richardson,M,10th,Cabrera High School,98,93,,95.5
17239,Patricia Greene,F,10th,Cabrera High School,76,90,,83
17240,Tyler Malone,M,12th,Cabrera High School,94,75,,84.5
17241,Diane Perry,F,11th,Cabrera High School,92,86,,89
17242,Jamie Brown,F,9th,Cabrera High School,91,69,,80
17243,Michael Palmer,M,11th,Cabrera High School,87,94,,90.5
17244,Andrew Avila,M,12th,Cabrera High School,85,74,,79.5
17245,Thomas Stone,M,11th,Cabrera High School,94,93,,93.5
17246,Christina Martinez,F,9th,Cabrera High School,74,94,,84
17247,Steven Murphy,M,11th,Cabrera High School,96,76,,86
17248,Amy Woods,F,12th,Cabrera High School,89,71,,80
17249,Nathan Anderson,M,11th,Cabrera High School,82,73,,77.5
17250,Kenneth Jackson,M,10th,Cabrera High School,97,90,,93.5
17251,Albert Hall,M,9th,Cabrera High School,97,82,,89.5
17252,Erika Hart,F,10th,Cabrera High School,83,98,,90.5
17253,Dr. Travis Johnson,M,12th,Cabrera High School,75,70,,72.5
17254,Leslie Olsen,F,9th,Cabrera High School,74,97,,85.5
17255,Carmen Lee,F,11th,Cabrera High School,95,95,,95
17256,Christine Pena,F,11th,Cabrera High School,77,73,,75
17257,Sherry Rivera,F,12th,Cabrera High School,76,70,,73
17258,Mr. Christopher Cook,M,12th,Cabrera High School,92,72,,82
17259,Alexandra Ramirez,F,10th,Cabrera High School,93,93,,93
17260,Patrick Rivera,M,9th,Cabrera High School,74,78,,76
17261,Thomas Frye,M,9th,Cabrera High School,83,72,,77.5
17262,Mary Jones,F,9th,Cabrera High School,71,70,,70.5
17263,Angela Gill,F,11th,Cabrera High School,99,77,,88
17264,Kristin Reynolds,F,10th,Cabrera High School,90,87,,88.5
17265,Amy Martin,F,10th,Cabrera High School,92,99,,95.5
17266,Stacy Rodriguez,F,9th,Cabrera High School,97,94,,95.5
17267,Emily Ray,F,9th,Cabrera High School,85,91,,88
17268,Angela Smith,F,12th,Cabrera High School,96,82,,89
17269,Edward Johnson,M,12th,Cabrera High School,86,76,,81
17270,Ryan Clarke,M,12th,Cabrera High School,75,89,,82
17271,Anthony Alvarez,M,12th,Cabrera High School,90,68,,79
17272,Paula Welch,F,11th,Cabrera High School,96,92,,94
17273,John Barker,M,12th,Cabrera High School,96,86,,91
17274,Zachary Krause,M,11th,Cabrera High School,91,70,,80.5
17275,Joseph Ray,M,12th,Cabrera High School,96,85,,90.5
17276,Heather Reynolds,F,9th,Cabrera High School,81,88,,84.5
17277,John Jones,M,10th,Cabrera High School,93,87,,90
17278,Sherry Wall,F,10th,Cabrera High School,81,73,,77
17279,Sharon Rush,F,9th,Cabrera High School,79,93,,86
17280,Wendy Martin,F,11th,Cabrera High School,89,90,,89.5
17281,Kyle Bentley,M,10th,Cabrera High School,80,94,,87
17282,James Perez,M,12th,Cabrera High School,73,92,,82.5
17283,Richard Johnson,M,9th,Cabrera High School,91,95,,93
17284,Erin Hernandez,F,11th,Cabrera High School,80,84,,82
17285,Erika Torres,F,9th,Cabrera High School,77,95,,86
17286,Daniel Terrell,M,10th,Cabrera High School,74,84,,79
17287,Anna Hodges,F,12th,Cabrera High School,81,81,,81
17288,Kent Davis,M,9th,Cabrera High School,70,73,,71.5
17289,Shelley Mason,F,10th,Cabrera High School,81,84,,82.5
17290,Catherine Holmes,F,9th,Cabrera High School,91,95,,93
17291,Christopher Wells,M,11th,Cabrera High School,74,97,,85.5
17292,Cory Martin,M,10th,Cabrera High School,93,94,,93.5
17293,Anne Brown,F,12th,Cabrera High School,87,95,,91
17294,Brian Davis,M,9th,Cabrera High School,87,81,,84
17295,Shaun Powell,M,11th,Cabrera High School,93,72,,82.5
17296,Mr. Martin Hensley DDS,M,9th,Cabrera High School,81,73,,77
17297,Kayla Singh,F,9th,Cabrera High School,71,86,,78.5
17298,Teresa Harris,F,12th,Cabrera High School,74,95,,84.5
17299,Cameron Munoz,M,9th,Cabrera High School,71,87,,79
17300,Heather Smith,F,9th,Cabrera High School,75,88,,81.5
17301,Katherine Williams,F,11th,Cabrera High School,94,96,,95
17302,Rachel Harrell,F,10th,Cabrera High School,91,76,,83.5
17303,Christopher Young,M,12th,Cabrera High School,80,70,,75
17304,Larry Wells,M,10th,Cabrera High School,90,79,,84.5
17305,April Gomez,F,12th,Cabrera High School,87,68,,77.5
17306,Joshua Mcgee,M,11th,Cabrera High School,97,73,,85
17307,Jason Clay,M,9th,Cabrera High School,86,78,,82
17308,Samuel Nelson,M,9th,Cabrera High School,85,91,,88
17309,Calvin Bennett,M,12th,Cabrera High School,92,74,,83
17310,Kelly Haynes DVM,F,11th,Cabrera High School,89,68,,78.5
17311,Jeffrey Mccoy,M,12th,Cabrera High School,83,75,,79
17312,Ricardo Stewart,M,9th,Cabrera High School,99,97,,98
17313,Latasha Miles,F,10th,Cabrera High School,95,98,,96.5
17314,Mallory Sullivan,F,11th,Cabrera High School,84,92,,88
17315,Kevin Rodriguez,M,11th,Cabrera High School,73,96,,84.5
17316,Anthony Roberson,M,11th,Cabrera High School,70,89,,79.5
17317,Stephen Sullivan,M,11th,Cabrera High School,71,86,,78.5
17318,Ryan Leonard,M,10th,Cabrera High School,74,74,,74
17319,Megan Henderson,F,10th,Cabrera High School,79,72,,75.5
17320,Kara Thomas,F,9th,Cabrera High School,86,90,,88
17321,Lisa Duncan,F,12th,Cabrera High School,98,78,,88
17322,Amanda Nguyen,F,10th,Cabrera High School,95,94,,94.5
17323,Rebecca Davis,F,10th,Cabrera High School,73,88,,80.5
17324,Jack Wright,M,11th,Cabrera High School,83,80,,81.5
17325,Dustin Jordan,M,11th,Cabrera High School,99,92,,95.5
17326,Megan Nash,F,10th,Cabrera High School,84,69,,76.5
17327,Vincent Mckenzie,M,9th,Cabrera High School,78,71,,74.5
17328,Bobby Diaz,M,10th,Cabrera High School,69,75,,72
17329,Jessica Walker,F,9th,Cabrera High School,91,70,,80.5
17330,Mr. Alexander Foster MD,M,9th,Cabrera High School,98,79,,88.5
17331,Colleen Williams,F,9th,Cabrera High School,84,89,,86.5
17332,Linda Nash,F,11th,Cabrera High School,89,72,,80.5
17333,Cynthia Carter,F,12th,Cabrera High School,98,73,,85.5
17334,Katherine Robles,F,10th,Cabrera High School,73,86,,79.5
17335,Martin Miller,M,11th,Cabrera High School,84,73,,78.5
17336,Laura Howell,F,12th,Cabrera High School,70,86,,78
17337,Michael Griffin,M,11th,Cabrera High School,85,95,,90
17338,Dennis Gates,M,12th,Cabrera High School,86,81,,83.5
17339,Jesse Garrett,M,9th,Cabrera High School,74,85,,79.5
17340,Douglas Nelson,M,11th,Cabrera High School,79,70,,74.5
17341,Michael Hood,M,10th,Cabrera High School,96,72,,84
17342,Ricardo Flores,M,9th,Cabrera High School,76,93,,84.5
17343,Robert Shaw,M,12th,Cabrera High School,90,72,,81
17344,Donna Thompson,F,12th,Cabrera High School,84,73,,78.5
17345,Amber Mann,F,11th,Cabrera High School,93,94,,93.5
17346,Rachel Carter,F,12th,Cabrera High School,80,68,,74
17347,Eric Harris,M,11th,Cabrera High School,92,90,,91
17348,Kristin Rodgers,F,10th,Cabrera High School,90,95,,92.5
17349,Alfred Carpenter,M,9th,Cabrera High School,89,69,,79
17350,Timothy Rios,M,11th,Cabrera High School,72,73,,72.5
17351,Tami Rivers,F,10th,Cabrera High School,84,82,,83
17352,Samantha Hood,F,10th,Cabrera High School,88,76,,82
17353,Nicole Richardson,F,10th,Cabrera High School,73,80,,76.5
17354,William Maynard,M,9th,Cabrera High School,94,82,,88
17355,Roy Macdonald,M,12th,Cabrera High School,76,86,,81
17356,Steven Ward,M,12th,Cabrera High School,93,74,,83.5
17357,April Martinez,F,11th,Cabrera High School,77,90,,83.5
17358,Robert Dunn,M,11th,Cabrera High School,78,88,,83
17359,Sean Hayes,M,11th,Cabrera High School,92,84,,88
17360,Briana Gilbert,F,11th,Cabrera High School,83,87,,85
17361,Jill Brown,F,12th,Cabrera High School,95,94,,94.5
